,date,CO
114,2023-04-23 03:36:00,0.0027225152129817442
115,2023-04-23 03:37:00,0.0027200811359026364
116,2023-04-23 03:38:00,0.002717647058823529
117,2023-04-23 03:39:00,0.0027152129817444226
118,2023-04-23 03:40:00,0.0027127789046653148
119,2023-04-23 03:41:00,0.0027103448275862074
120,2023-04-23 03:42:00,0.0027079107505071
121,2023-04-23 03:43:00,0.0027054766734279927
122,2023-04-23 03:44:00,0.0027030425963488845
123,2023-04-23 03:45:00,0.002700608519269777
124,2023-04-23 03:46:00,0.0026981744421906693
125,2023-04-23 03:47:00,0.002695740365111561
126,2023-04-23 03:48:00,0.0026933062880324546
127,2023-04-23 03:49:00,0.0026908722109533468
128,2023-04-23 03:50:00,0.0026884381338742394
129,2023-04-23 03:51:00,0.002686004056795132
130,2023-04-23 03:52:00,0.002683569979716025
131,2023-04-23 03:53:00,0.0026811359026369173
132,2023-04-23 03:54:00,0.002678701825557809
133,2023-04-23 03:55:00,0.002676267748478702
134,2023-04-23 03:56:00,0.002673833671399595
135,2023-04-23 03:57:00,0.002671399594320486
136,2023-04-23 03:58:00,0.00266896551724138
137,2023-04-23 03:59:00,0.002666531440162272
138,2023-04-23 04:00:00,0.0026640973630831645
139,2023-04-23 04:01:00,0.002661663286004057
140,2023-04-23 04:02:00,0.002659229208924949
141,2023-04-23 04:03:00,0.002656795131845841
142,2023-04-23 04:04:00,0.002654361054766734
143,2023-04-23 04:05:00,0.002651926977687627
144,2023-04-23 04:06:00,0.002649492900608519
145,2023-04-23 04:07:00,0.002647058823529412
146,2023-04-23 04:08:00,0.0026446247464503047
147,2023-04-23 04:09:00,0.0026421906693711965
148,2023-04-23 04:10:00,0.0026397565922920896
149,2023-04-23 04:11:00,0.002637322515212981
150,2023-04-23 04:12:00,0.002634888438133875
151,2023-04-23 04:13:00,0.0026324543610547675
152,2023-04-23 04:14:00,0.002630020283975659
153,2023-04-23 04:15:00,0.002627586206896552
154,2023-04-23 04:16:00,0.0026251521298174445
155,2023-04-23 04:17:00,0.0026227180527383363
156,2023-04-23 04:18:00,0.002620283975659229
157,2023-04-23 04:19:00,0.0026178498985801216
158,2023-04-23 04:20:00,0.002615415821501014
159,2023-04-23 04:21:00,0.002612981744421907
160,2023-04-23 04:22:00,0.002610547667342799
161,2023-04-23 04:23:00,0.002608113590263692
162,2023-04-23 04:24:00,0.0026056795131845843
163,2023-04-23 04:25:00,0.0026032454361054765
164,2023-04-23 04:26:00,0.002600811359026369
165,2023-04-23 04:27:00,0.0025983772819472627
166,2023-04-23 04:28:00,0.002595943204868155
167,2023-04-23 04:29:00,0.0025935091277890466
168,2023-04-23 04:30:00,0.0025910750507099393
169,2023-04-23 04:31:00,0.0025886409736308315
170,2023-04-23 04:32:00,0.0025862068965517237
171,2023-04-23 04:33:00,0.002583772819472617
172,2023-04-23 04:34:00,0.002581338742393509
173,2023-04-23 04:35:00,0.0025789046653144016
174,2023-04-23 04:36:00,0.0025764705882352947
175,2023-04-23 04:37:00,0.0025740365111561873
176,2023-04-23 04:38:00,0.002571602434077079
177,2023-04-23 04:39:00,0.0025691683569979717
178,2023-04-23 04:40:00,0.0025667342799188643
179,2023-04-23 04:41:00,0.0025643002028397565
