date,O2,N2,CO,CO2
2023-05-15 22:29:00,16.93258503401361,82.712014739229,0.0023843537414965994,0.353015873015873
2023-05-15 22:30:00,16.9434693877551,82.70176802721087,0.0023816326530612243,0.3523809523809524
2023-05-15 22:31:00,16.954353741496597,82.69152131519273,0.00237891156462585,0.35174603174603175
2023-05-15 22:32:00,16.965238095238096,82.68127460317461,0.002376190476190476,0.3511111111111111
2023-05-15 22:33:00,16.97612244897959,82.67102789115646,0.002373469387755102,0.35047619047619044
2023-05-15 22:34:00,16.98700680272109,82.66078117913831,0.0023707482993197276,0.34984126984126984
2023-05-15 22:35:00,16.997891156462583,82.65053446712017,0.002368027210884354,0.34920634920634924
2023-05-15 22:36:00,17.00877551020408,82.64028775510205,0.0023653061224489795,0.34857142857142853
2023-05-15 22:37:00,17.019659863945577,82.63004104308389,0.0023625850340136057,0.3479365079365079
2023-05-15 22:38:00,17.030544217687073,82.61979433106575,0.0023598639455782314,0.3473015873015873
2023-05-15 22:39:00,17.041428571428572,82.60954761904762,0.002357142857142857,0.3466666666666667
2023-05-15 22:40:00,17.052312925170067,82.59930090702946,0.002354421768707483,0.346031746031746
2023-05-15 22:41:00,17.063197278911566,82.58905419501133,0.002351700680272108,0.3453968253968254
2023-05-15 22:42:00,17.074081632653062,82.5788074829932,0.0023489795918367347,0.3447619047619047
2023-05-15 22:43:00,17.084965986394558,82.56856077097504,0.0023462585034013605,0.34412698412698406
2023-05-15 22:44:00,17.095850340136057,82.5583140589569,0.002343537414965986,0.34349206349206346
2023-05-15 22:45:00,17.106734693877552,82.54806734693878,0.0023408163265306123,0.34285714285714286
2023-05-15 22:46:00,17.117619047619048,82.53782063492062,0.002338095238095238,0.3422222222222222
2023-05-15 22:47:00,17.128503401360547,82.52757392290249,0.0023353741496598634,0.3415873015873015
2023-05-15 22:48:00,17.13938775510204,82.51732721088435,0.00233265306122449,0.34095238095238095
2023-05-15 22:49:00,17.150272108843534,82.5070804988662,0.0023299319727891152,0.34031746031746024
2023-05-15 22:50:00,17.161156462585033,82.49683378684807,0.002327210884353742,0.33968253968253975
2023-05-15 22:51:00,17.17204081632653,82.48658707482991,0.0023244897959183676,0.33904761904761904
2023-05-15 22:52:00,17.182925170068028,82.47634036281177,0.002321768707482993,0.3384126984126984
2023-05-15 22:53:00,17.193809523809524,82.46609365079364,0.0023190476190476195,0.33777777777777773
2023-05-15 22:54:00,17.204693877551023,82.45584693877551,0.002316326530612245,0.3371428571428572
2023-05-15 22:55:00,17.215578231292515,82.44560022675735,0.0023136054421768705,0.33650793650793653
2023-05-15 22:56:00,17.22646258503401,82.43535351473922,0.002310884353741497,0.3358730158730158
2023-05-15 22:57:00,17.23734693877551,82.42510680272107,0.0023081632653061224,0.33523809523809517
2023-05-15 22:58:00,17.24823129251701,82.41486009070293,0.002305442176870748,0.33460317460317457
